,album,artists,duration_ms,explicit,href,id,name,popularity,preview_url,track_number,type,uri,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
31,Old Dominion,Old Dominion,190346,False,https://api.spotify.com/v1/tracks/4pXQMKhsrOabXRdc0ZjoUE,4pXQMKhsrOabXRdc0ZjoUE,Nowhere Fast,3,,3,track,spotify:track:4pXQMKhsrOabXRdc0ZjoUE,0.438,https://api.spotify.com/v1/audio-analysis/4pXQMKhsrOabXRdc0ZjoUE,0.783,190347,0.517,4pXQMKhsrOabXRdc0ZjoUE,3.1e-06,7,0.0742,-7.316,1,0.0297,101.981,4,https://api.spotify.com/v1/tracks/4pXQMKhsrOabXRdc0ZjoUE,audio_features,spotify:track:4pXQMKhsrOabXRdc0ZjoUE,0.5
32,Traveller,Chris Stapleton,253200,False,https://api.spotify.com/v1/tracks/5jROdl6MhcmP3O7h2sVgtw,5jROdl6MhcmP3O7h2sVgtw,Parachute,70,,4,track,spotify:track:5jROdl6MhcmP3O7h2sVgtw,0.014,https://api.spotify.com/v1/audio-analysis/5jROdl6MhcmP3O7h2sVgtw,0.639,253200,0.749,5jROdl6MhcmP3O7h2sVgtw,3.52e-05,6,0.154,-7.327,1,0.0297,113.033,4,https://api.spotify.com/v1/tracks/5jROdl6MhcmP3O7h2sVgtw,audio_features,spotify:track:5jROdl6MhcmP3O7h2sVgtw,0.631
33,Anything Goes,Florida Georgia Line,218866,False,https://api.spotify.com/v1/tracks/46ZfPS5VpSQVU5gb82hg3K,46ZfPS5VpSQVU5gb82hg3K,Anything Goes,71,,1,track,spotify:track:46ZfPS5VpSQVU5gb82hg3K,0.00172,https://api.spotify.com/v1/audio-analysis/46ZfPS5VpSQVU5gb82hg3K,0.462,218867,0.977,46ZfPS5VpSQVU5gb82hg3K,0.0,0,0.352,-3.805,1,0.045,154.038,4,https://api.spotify.com/v1/tracks/46ZfPS5VpSQVU5gb82hg3K,audio_features,spotify:track:46ZfPS5VpSQVU5gb82hg3K,0.757
34,Chief,Eric Church,263386,False,https://api.spotify.com/v1/tracks/7L8zhGCm45v984vCmYBS1x,7L8zhGCm45v984vCmYBS1x,Springsteen,44,,9,track,spotify:track:7L8zhGCm45v984vCmYBS1x,0.1,https://api.spotify.com/v1/audio-analysis/7L8zhGCm45v984vCmYBS1x,0.692,263387,0.809,7L8zhGCm45v984vCmYBS1x,9.77e-05,2,0.185,-5.935,1,0.0255,104.023,4,https://api.spotify.com/v1/tracks/7L8zhGCm45v984vCmYBS1x,audio_features,spotify:track:7L8zhGCm45v984vCmYBS1x,0.93
35,RISER,Dierks Bentley,254466,False,https://api.spotify.com/v1/tracks/2a3KlwRjbAFPYMV2sdzsFM,2a3KlwRjbAFPYMV2sdzsFM,Drunk On A Plane,50,,6,track,spotify:track:2a3KlwRjbAFPYMV2sdzsFM,0.0054,https://api.spotify.com/v1/audio-analysis/2a3KlwRjbAFPYMV2sdzsFM,0.423,254467,0.742,2a3KlwRjbAFPYMV2sdzsFM,8.74e-06,9,0.195,-5.557,1,0.0328,205.932,4,https://api.spotify.com/v1/tracks/2a3KlwRjbAFPYMV2sdzsFM,audio_features,spotify:track:2a3KlwRjbAFPYMV2sdzsFM,0.667
36,Crash My Party,Luke Bryan,226866,False,https://api.spotify.com/v1/tracks/03fT3OHB9KyMtGMt2zwqCT,03fT3OHB9KyMtGMt2zwqCT,Play It Again,73,,9,track,spotify:track:03fT3OHB9KyMtGMt2zwqCT,0.0832,https://api.spotify.com/v1/audio-analysis/03fT3OHB9KyMtGMt2zwqCT,0.51,226867,0.898,03fT3OHB9KyMtGMt2zwqCT,0.0,11,0.071,-3.15,1,0.0696,144.056,4,https://api.spotify.com/v1/tracks/03fT3OHB9KyMtGMt2zwqCT,audio_features,spotify:track:03fT3OHB9KyMtGMt2zwqCT,0.595
37,Yours,Russell Dickerson,221280,False,https://api.spotify.com/v1/tracks/4U5DDEuYdoMm4Xv9yklrWu,4U5DDEuYdoMm4Xv9yklrWu,Yours,15,,1,track,spotify:track:4U5DDEuYdoMm4Xv9yklrWu,0.12,https://api.spotify.com/v1/audio-analysis/4U5DDEuYdoMm4Xv9yklrWu,0.568,221280,0.796,4U5DDEuYdoMm4Xv9yklrWu,0.0,11,0.084,-5.308,1,0.0313,133.975,4,https://api.spotify.com/v1/tracks/4U5DDEuYdoMm4Xv9yklrWu,audio_features,spotify:track:4U5DDEuYdoMm4Xv9yklrWu,0.544
38,They Don't Know,Jason Aldean,203293,False,https://api.spotify.com/v1/tracks/7DEgL4rErTwjrsxLMlUVhf,7DEgL4rErTwjrsxLMlUVhf,Any Ol' Barstool,76,https://p.scdn.co/mp3-preview/551f994084946608176ab9ff8d15cfbc04efb2f1?cid=452833d434b043269289f61fa9bfbf09,12,track,spotify:track:7DEgL4rErTwjrsxLMlUVhf,0.312,https://api.spotify.com/v1/audio-analysis/7DEgL4rErTwjrsxLMlUVhf,0.536,203293,0.722,7DEgL4rErTwjrsxLMlUVhf,0.0,4,0.117,-4.163,1,0.0284,143.78,4,https://api.spotify.com/v1/tracks/7DEgL4rErTwjrsxLMlUVhf,audio_features,spotify:track:7DEgL4rErTwjrsxLMlUVhf,0.472
39,Don't It,Billy Currington,190920,False,https://api.spotify.com/v1/tracks/5ARuoJ6sMbMRvvGU9Ft18z,5ARuoJ6sMbMRvvGU9Ft18z,Don't It,10,,1,track,spotify:track:5ARuoJ6sMbMRvvGU9Ft18z,0.0452,https://api.spotify.com/v1/audio-analysis/5ARuoJ6sMbMRvvGU9Ft18z,0.577,190920,0.805,5ARuoJ6sMbMRvvGU9Ft18z,0.0,1,0.334,-5.293,1,0.0369,90.97,4,https://api.spotify.com/v1/tracks/5ARuoJ6sMbMRvvGU9Ft18z,audio_features,spotify:track:5ARuoJ6sMbMRvvGU9Ft18z,0.674
40,Thomas Rhett EP,Thomas Rhett,227106,False,https://api.spotify.com/v1/tracks/3X33opT0KHbkadEKmBPyPD,3X33opT0KHbkadEKmBPyPD,Make Me Wanna,31,,5,track,spotify:track:3X33opT0KHbkadEKmBPyPD,0.0681,https://api.spotify.com/v1/audio-analysis/3X33opT0KHbkadEKmBPyPD,0.533,227107,0.795,3X33opT0KHbkadEKmBPyPD,4.38e-06,9,0.104,-5.121,1,0.042,108.974,4,https://api.spotify.com/v1/tracks/3X33opT0KHbkadEKmBPyPD,audio_features,spotify:track:3X33opT0KHbkadEKmBPyPD,0.552
